deny,black,hisp,PIratio,HEIratio,LVmed,LVhi,creditscore,publicrecord,PMIdenied,selfemp,single,school1,uria,condo
0,0,0,.244,.236,0,0,2,0,0,1,0,1,4.3,1
0,0,0,.23,.23,0,0,2,0,0,0,0,1,1.8,0
0,1,0,.34,.34,1,0,2,0,0,0,0,1,3.2,0
0,0,0,.35,.17,0,0,2,0,0,0,0,1,1.8,1
0,0,0,.379,.247,1,0,2,1,0,0,1,1,3.2,1
0,0,0,.39,.27,1,0,2,0,0,0,1,1,1.8,0
0,0,0,.42,.28,0,0,2,0,0,0,1,1,3.2,0
0,0,0,.26,.18,1,0,1,0,0,0,0,1,1.8,0
0,0,0,.43,.11,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.34,.26,1,0,2,0,0,0,0,0,3.2,0
0,0,0,.25,.25,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.2,.09,1,0,1,0,0,1,0,1,3.6,1
0,0,0,.36,.29,1,0,2,1,0,0,0,1,4.3,0
0,1,0,.32,.25,1,0,2,0,0,0,0,1,1.8,1
0,0,0,.35,.35,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.47,.06,1,0,1,0,0,1,0,1,1.8,1
0,1,0,.39,.29,0,0,2,1,0,0,0,1,2,0
0,0,1,.24,.23,0,0,2,0,0,0,0,1,3.2,0
0,0,0,.34,.29,1,0,2,0,0,0,0,1,3.2,1
1,1,0,.43,.16,0,0,2,0,1,0,0,1,2,0
0,1,0,.38,.27,1,0,2,0,0,0,0,1,10.6,0
1,1,0,.368,.281,0,1,2,0,0,0,1,1,2,0
0,0,0,.3,.28,1,0,2,0,0,0,0,1,3.1,0
0,0,0,.412,.305,1,0,2,0,0,0,0,1,2,0
0,0,0,.391,.325,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.3,.09,1,0,2,0,0,0,0,1,3.6,1
0,0,0,.41,.24,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.34,.27,0,0,1,0,0,0,0,1,3.2,1
0,0,0,.26,.26,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.35,.34,0,0,1,0,0,0,0,1,3.2,1
0,0,0,.09,.04,0,0,2,0,0,0,0,1,3.2,1
0,0,0,.26,.21,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.44,.3,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.35,.23,0,0,2,1,0,0,1,1,3.2,1
0,0,0,.39,.25,0,0,1,0,0,0,0,1,4.3,0
0,0,0,.31,.22,0,0,2,0,0,0,0,1,1.8,0
0,0,0,.4,.12,0,0,1,0,0,0,0,1,3.1,1
0,0,0,.41,.33,0,0,1,0,0,1,0,1,1.8,0
0,0,0,.24,.19,0,0,1,0,0,0,0,1,1.8,0
0,0,0,.33,.3,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.37,.27,0,0,2,0,0,0,0,1,4.3,0
0,0,0,.35,.34,0,0,1,0,0,0,0,1,3.9,0
1,0,0,.42,.29,0,0,2,1,0,0,0,1,10.6,1
0,1,0,.33,.28,1,0,2,0,0,0,0,1,1.8,0
0,0,0,.34,.23,1,0,1,0,0,0,0,1,3.9,0
0,0,0,.36,.34,1,0,3,0,0,0,0,1,4.3,0
1,0,0,.32,.12,1,0,1,1,0,1,1,1,3.2,0
0,0,0,.32,.29,0,0,2,0,0,0,1,1,4.3,0
0,0,0,.27,.21,1,0,1,0,0,0,0,1,3.9,0
0,0,0,.33,.21,0,0,1,0,0,1,0,1,3.6,0
0,0,0,.38,.31,0,0,1,0,0,0,0,1,3.2,0
0,1,0,.36,.28,0,0,1,0,0,0,0,1,3.2,0
0,0,0,.27,.25,1,0,2,0,0,1,0,1,1.8,0
0,0,0,.24,.23,0,0,2,0,0,0,1,1,3.1,0
0,0,0,.32,.25,0,0,2,0,0,0,0,1,3.1,0
0,0,0,.38,.11,0,0,2,0,0,0,1,1,3.1,1
0,0,0,.38,.25,0,0,2,0,0,0,0,1,3.2,0
1,0,0,.32,.25,0,0,2,1,0,0,0,1,3.2,0
0,0,0,.25,.24,1,0,2,0,0,0,1,1,3.2,1
0,0,0,.32,.31,1,0,2,0,0,0,1,1,3.1,1
0,1,0,.31,.28,1,0,2,0,0,0,1,1,4.3,1
0,0,0,.28,.23,0,0,2,0,0,0,1,1,3.9,0
0,0,0,.36,.15,0,0,1,0,0,0,1,1,1.8,0
0,0,0,.33,.24,0,0,2,0,0,0,0,1,3.2,1
0,1,0,.35,.22,1,0,2,0,0,0,1,1,3.9,1
0,0,0,.33,.16,1,0,1,0,0,0,0,1,3.2,0
0,0,0,.31,.25,1,0,1,0,0,1,0,1,3.2,0
0,0,0,.3,.3,0,0,2,0,0,0,1,1,3.2,1
0,0,0,.26,.2,0,0,1,0,0,0,0,1,3.1,0
1,1,0,.32,.26,0,0,1,1,0,0,1,1,3.1,1
1,0,0,.35,.26,1,0,2,0,0,0,1,1,4.3,1
